Time (s),Position (m),Speed (m/s),Acceleration (m/s^2)
124.56,1590.46921720353,13.08,-0.312499999999998
124.6,1590.98316338667,13.08,-0.212499999999995
124.64,1591.4971095788,13.09,-0.212499999999998
124.68,1592.0271981151,13.1,-0.287499999999996
124.72,1592.55571716748,13.05,-0.287499999999996
124.76,1593.07767825476,13.06,-0.3125
124.8,1593.59963935115,13.05,-0.375000000000003
124.84,1594.12160045574,13.02,-0.287500000000003
124.88,1594.6355467034,12.99,-0.275000000000001
124.92,1595.15750782687,12.97,-0.262499999999999
124.96,1595.66355717736,12.99,-0.262499999999999
125,1596.18551831852,13,-0.362500000000001
125.04,1596.7074794688,13,-0.4
125.08,1597.23599860445,12.96,-0.375000000000003
125.12,1597.75795977296,12.96,-0.362500000000006
125.16,1598.2719060846,12.9,-0.287500000000005
125.2,1598.78585240551,12.91,-0.250000000000004
125.24,1599.30781360054,12.93,-0.362500000000003
125.28,1599.82175993875,12.86,-0.325000000000002
125.32,1600.3357062866,12.89,-0.275000000000003
125.36,1600.84965264344,12.86,-0.337500000000004
125.4,1601.36514603167,12.84,-0.287500000000003
125.44,1601.87119549304,12.84,-0.212500000000004
125.48,1602.39315674077,12.82,-0.237499999999999
125.52,1602.90710313382,12.81,-0.299999999999996
125.56,1603.41315262284,12.82,-0.337499999999997
125.6,1603.92864605325,12.79,-0.312499999999996
125.64,1604.44259247231,12.76,-0.237499999999995
125.68,1604.94996889615,12.77,-0.212499999999998
125.72,1605.46391533412,12.76,-0.224999999999997
125.76,1605.96329097696,12.72,-0.237499999999999
125.8,1606.46934052045,12.75,-0.349999999999999
125.84,1606.99130184845,12.76,-0.449999999999995
125.88,1607.49867831396,12.71,-0.387499999999998
125.92,1608.00605478903,12.68,-0.262500000000003
125.96,1608.50433101652,12.68,-0.212500000000004
126,1609.01827751657,12.68,-0.287500000000003
126.04,1609.51107050377,12.68,-0.387500000000001
126.08,1610.02501702151,12.68,-0.4125
126.12,1610.54697840998,12.67,-0.412500000000002
126.16,1611.05302803504,12.62,-0.362500000000001
126.2,1611.54582105563,12.57,-0.275000000000001
126.24,1612.05187069839,12.58,-0.237500000000004
126.28,1612.5592472498,12.58,-0.262500000000003
126.32,1613.05752355929,12.6,-0.387499999999998
126.36,1613.5649001265,12.59,-0.449999999999995
126.4,1614.07094980465,12.54,-0.362499999999997
126.44,1614.56374287471,12.51,-0.225
126.48,1615.06979257055,12.52,-0.249999999999999
126.52,1615.56916837731,12.5,-0.312499999999996
126.56,1616.06854419322,12.5,-0.299999999999998
126.6,1616.56792001698,12.47,-0.3125
126.64,1617.06729584989,12.49,-0.324999999999998
126.68,1617.56667169065,12.46,-0.325
126.72,1618.06604754056,12.41,-0.312500000000004
126.76,1618.55085481741,12.42,-0.312500000000004
126.8,1619.06480149278,12.42,-0.300000000000002
126.84,1619.54960878621,12.45,-0.387500000000001
126.88,1620.05565856931,12.38,-0.375000000000003
126.92,1620.55503446174,12.39,-0.300000000000005
126.96,1621.04782763727,12.37,-0.312499999999998
127,1621.53932465605,12.35,-0.312499999999996
127.04,1622.01753581393,12.35,-0.387500000000001
127.08,1622.53148254974,12.34,-0.449999999999999
127.12,1623.01628990067,12.28,-0.337499999999995
127.16,1623.50109725964,12.3,-0.224999999999997
127.2,1624.00199643153,12.3,-0.249999999999999
127.24,1624.49349350131,12.26,-0.262499999999999
127.28,1624.99286946946,12.27,-0.299999999999996
127.32,1625.47767686132,12.26,-0.374999999999996
127.36,1625.97047011738,12.25,-0.4
127.4,1626.45527752556,12.22,-0.3125
127.44,1626.94008494177,12.17,-0.162499999999997
127.48,1627.43287822178,12.16,-0.137499999999997
127.52,1627.91108947373,12.19,-0.275000000000001
127.56,1628.40388277009,12.21,-0.362499999999999
127.6,1628.88083048686,12.19,-0.349999999999999
127.64,1629.37362379873,12.16,-0.337500000000002
127.68,1629.8651209619,12.13,-0.300000000000005
127.72,1630.34992843484,12.1,-0.237500000000006
127.76,1630.83473591581,12.09,-0.200000000000005
127.8,1631.31294722159,12.13,-0.262500000000003
127.84,1631.79775471862,12.13,-0.312500000000004
127.88,1632.29054807843,12.09,-0.312500000000002
127.92,1632.76875940754,12.04,-0.262499999999997
127.96,1633.2469707437,12.07,-0.262499999999999
128,1633.73177827311,12.05,-0.287500000000003
128.04,1634.21658581055,12.03,-0.2125
128.08,1634.70139335602,12.02,-0.162499999999994
128.12,1635.17960472361,12.02,-0.174999999999994
128.16,1635.66441228513,12.01,-0.262499999999997
128.2,1636.1426236684,12,-0.325
128.24,1636.59830160559,12.01,-0.325
128.28,1637.09109504386,11.96,-0.225
128.32,1637.56930644996,11.96,-0.162500000000003
128.36,1638.05411405137,11.94,-0.175000000000003
128.4,1638.51774505451,11.95,-0.2
128.44,1639.00255267173,11.96,-0.275000000000001
128.48,1639.47279414184,11.96,-0.275000000000005
128.52,1639.97217036457,11.94,-0.175000000000003
128.56,1640.44388306584,11.88,-0.0249999999999972
128.6,1640.91412455942,11.87,0.0625000000000031
128.64,1641.38583727517,11.88,0.0625000000000031
128.68,1641.86404875003,11.91,0.100000000000002
128.72,1642.34099669482,11.88,0.237499999999999
128.76,1642.81270943242,11.88,0.337499999999997
128.8,1643.2975171211,11.85,0.4
128.84,1643.7744650904,11.84,0.487500000000001
128.88,1644.23158586624,11.86,0.512500000000002
128.92,1644.71639357878,11.9,0.500000000000003
128.96,1645.19460510554,11.9,0.599999999999996
129,1645.67281664121,11.9,0.687499999999994
129.04,1646.14305821986,11.9,0.687499999999994
129.08,1646.63585181514,11.97,0.649999999999995
129.12,1647.11406337296,12.01,0.600000000000001
129.16,1647.5988711334,12.02,0.612500000000002
129.2,1648.07708270755,12.03,0.612499999999998
129.24,1648.56338847094,12.05,0.6375
129.28,1649.04819625573,12.06,0.687499999999999
129.32,1649.54909584033,12.1,0.687499999999994
129.36,1650.0339036417,12.18,0.600000000000001
129.4,1650.51871145138,12.17,0.562500000000006
129.44,1651.01150511877,12.18,0.587500000000005
129.48,1651.49631294449,12.21,0.562500000000001
129.52,1651.98910662794,12.25,0.512499999999996
129.56,1652.49000625989,12.27,0.462499999999999
129.6,1652.9827999599,12.27,0.525000000000004
129.64,1653.47429753358,12.32,0.562499999999999
129.68,1653.9751971896,12.34,0.499999999999996
129.72,1654.46799091408,12.37,0.475000000000001
129.76,1654.96736739515,12.39,0.475000000000001
129.8,1655.46826707578,12.41,0.487499999999998
129.84,1655.95976469292,12.41,0.499999999999998
129.88,1656.46714198321,12.43,0.462499999999999
129.92,1656.95993574843,12.44,0.500000000000003
129.96,1657.46731305451,12.45,0.562500000000004
130,1657.97469037014,12.51,0.499999999999998
130.04,1658.46748416062,12.53,0.424999999999998
130.08,1658.98297850239,12.53,0.437500000000002
130.12,1659.47447618202,12.56,0.500000000000003
130.16,1659.981853531,12.58,0.524999999999998
130.2,1660.48923088925,12.61,0.449999999999995
130.24,1661.00472526445,12.61,0.399999999999996
130.28,1661.50410185844,12.6,0.474999999999999
130.32,1662.01804928673,12.67,0.487499999999998
130.36,1662.52542667949,12.67,0.462499999999997
130.4,1663.03280407995,12.69,0.450000000000002
130.44,1663.54829849881,12.69,0.462500000000006
130.48,1664.05567591679,12.72,0.450000000000004
130.52,1664.57763823933,12.77,0.362500000000001
130.56,1665.08501567576,12.79,0.337500000000004
130.6,1665.59239311988,12.76,0.437500000000004
130.64,1666.11435546923,12.78,0.525000000000004
130.68,1666.62173293087,12.81,0.462500000000003
130.72,1667.14369529818,12.85,0.4
130.76,1667.65107277826,12.86,0.4125
130.8,1668.17303516353,12.86,0.425
130.84,1668.69499755792,12.89,0.399999999999996
130.88,1669.21871990144,12.88,0.437499999999995
130.92,1669.72477057249,12.9,0.499999999999996
130.96,1670.24673299395,12.93,0.512499999999996
131,1670.76869542453,12.97,0.399999999999998
131.04,1671.28418997188,12.99,0.262499999999999
131.08,1671.80615242068,12.97,0.325
131.12,1672.3281148786,13.01,0.4
131.16,1672.85007734563,13.03,0.4
131.2,1673.38016726863,13.03,0.412499999999998
131.24,1673.9086877841,13.04,0.425000000000002
131.28,1674.43065027874,13.08,0.375000000000008
131.32,1674.9526127825,13.1,0.325000000000004
131.36,1675.4891614432,13.14,0.337500000000002
131.4,1676.01112396546,13.08,0.462500000000003
131.44,1676.53308649682,13.09,0.525000000000002
131.48,1677.06317648318,13.13,0.462500000000001
131.52,1677.59972518208,13.17,0.425000000000002
131.56,1678.12168774132,13.19,0.4
131.6,1678.65177775513,13.2,0.387500000000003
131.64,1679.18029836652,13.21,0.350000000000001
131.68,1679.71038839883,13.21,0.374999999999999
131.72,1680.24693714496,13.23,0.449999999999999
131.76,1680.77702719575,13.28,0.412499999999998
131.8,1681.32012260414,13.31,0.337499999999997
131.84,1681.84864326406,13.28,0.349999999999997
131.88,1682.378733342,13.31,0.412499999999996
131.92,1682.91528213622,13.33,0.462499999999997
131.96,1683.4583775843,13.35,0.474999999999999
132,1683.98846769025,13.35,0.462499999999997
132.04,1684.52501651302,13.34,0.499999999999996
132.08,1685.06811199135,13.38,0.537499999999995
132.12,1685.61279814017,13.42,0.462499999999997
132.16,1686.14288828305,13.42,0.449999999999999
132.2,1686.68598379164,13.44,0.5375
132.24,1687.22253266276,13.43,0.562500000000001
132.28,1687.77366884741,13.49,0.475000000000001
132.32,1688.31021773803,13.52,0.387500000000003
132.36,1688.86135394237,13.54,0.412500000000002
132.4,1689.39790285278,13.53,0.512500000000002
132.44,1689.94903907709,13.56,0.537500000000004
132.48,1690.48558800671,13.59,0.450000000000002
132.52,1691.036724251,13.58,0.4
132.56,1691.58141050563,13.62,0.375000000000003
132.6,1692.13113755983,13.67,0.350000000000001
132.64,1692.68227383421,13.65,0.349999999999999
132.68,1693.22696011751,13.65,0.362500000000003
132.72,1693.77005575799,13.67,0.4
132.76,1694.3357804284,13.72,0.387499999999998
132.8,1694.88691674329,13.76,0.287499999999998
132.84,1695.43160306555,13.76,0.287499999999996
132.88,1695.98133019441,13.75,0.412499999999998
132.92,1696.54705490599,13.74,0.487499999999998
132.96,1697.09819126168,13.76,0.424999999999998
133,1697.65586347002,13.81,0.299999999999998
133.04,1698.20699984567,13.79,0.287500000000001
133.08,1698.75168622637,13.8,0.349999999999999
133.12,1699.30935846625,13.84,0.387499999999998
133.16,1699.86049487229,13.86,0.374999999999999
133.2,1700.41022208648,13.85,0.312500000000002
133.24,1700.98410235723,13.9,0.237500000000006
133.28,1701.5405428084,13.94,0.200000000000005
133.32,1702.10626762422,13.94,0.200000000000005
133.36,1702.65095407338,13.9,0.275000000000001
133.4,1703.22320448593,13.91,0.387500000000001
133.44,1703.78087681051,13.92,0.412500000000002
133.48,1704.33854914561,13.95,0.375000000000001
133.52,1704.89622149122,14,0.287500000000003
133.56,1705.4619463698,14,0.200000000000002
133.6,1706.02623744311,13.96,0.249999999999999
133.64,1706.58390982056,13.98,0.299999999999998
133.68,1707.14963473052,14.02,0.262499999999999
133.72,1707.7073071293,14.02,0.275000000000001
133.76,1708.27955763952,14.04,0.300000000000002
133.8,1708.84528258116,14.08,0.262499999999999
133.84,1709.40295501206,14.08,0.187499999999998
133.88,1709.96062745347,14.09,0.174999999999998
133.92,1710.53948459053,14.09,0.237499999999995
133.96,1711.09715705327,14.07,0.299999999999996
134,1711.65644030538,14.09,0.337499999999997
134.04,1712.22743018538,14.09,0.374999999999999
134.08,1712.79315520044,14.12,0.412499999999998
134.12,1713.35888022616,14.14,0.387499999999996
134.16,1713.93773743131,14.16,0.299999999999998
134.2,1714.4954099583,14.17,0.250000000000001
134.24,1715.07426718605,14.14,0.287500000000001
134.28,1715.62540387901,14.17,0.325000000000002
134.32,1716.21223412534,14.2,0.275000000000003
134.36,1716.77795921468,14.2,0.237500000000004
134.4,1717.35681648824,14.23,0.225000000000006
134.44,1717.92254159889,14.25,0.2
134.48,1718.50139889535,14.29,0.162500000000001
134.52,1719.0590715085,14.28,0.137500000000004
134.56,1719.63792882756,14.26,0.1875
134.6,1720.19560146204,14.27,0.174999999999998
134.64,1720.78243179843,14.27,0.162499999999997
134.68,1721.36274633157,14.3,0.162499999999994
134.72,1721.92847151679,14.29,0.149999999999997
134.76,1722.49946160514,14.3,0.162499999999997
134.8,1723.07334228149,14.31,0.162499999999994
134.84,1723.65219968102,14.33,0.1875
134.88,1724.23105709199,14.34,0.150000000000001
134.92,1724.79678233048,14.34,0.0749999999999962
134.96,1725.38232461951,14.35,0.0249999999999972
135,1725.95457547056,14.32,0.0875000000000004
135.04,1726.52030074101,14.35,0.2125
135.08,1727.1006153825,14.35,0.225000000000002
135.12,1727.67286626729,14.36,0.162500000000005
135.16,1728.25172375846,14.36,0.162500000000005
135.2,1728.82397466534,14.38,0.150000000000001
135.24,1729.41080517145,14.41,0.0874999999999981
135.28,1729.98305610074,14.38,0.1125
135.32,1730.5553070408,14.36,0.200000000000005
135.36,1731.13416458982,14.35,0.250000000000004
135.4,1731.71302215029,14.39,0.1875
135.44,1732.29333689046,14.45,0.100000000000002
135.48,1732.86558787502,14.43,0.0750000000000028
135.52,1733.44444547016,14.41,0.125
135.56,1734.03127606818,14.44,0.162499999999999
135.6,1734.60352708554,14.42,0.175000000000003
135.64,1735.18238471506,14.44,0.175000000000003
135.68,1735.76124235632,14.44,0.137499999999999
135.72,1736.34155717428,14.46,0.112499999999998
135.76,1736.92041483875,14.45,0.187500000000003
135.8,1737.5007296776,14.44,0.275000000000003
135.84,1738.07958736528,14.48,0.225
135.88,1738.65844506442,14.46,0.174999999999998
135.92,1739.24527576473,14.48,0.162499999999999
135.96,1739.82559064805,14.5,0.137499999999999
136,1740.40444838216,14.5,0.149999999999999
136.04,1740.99127911697,14.5,0.175000000000001
136.08,1741.56353026939,14.49,0.225000000000002
136.12,1742.14238803816,14.5,0.274999999999999
136.16,1742.72921880718,14.56,0.212499999999993
136.2,1743.31604958807,14.55,0.149999999999995
136.24,1743.90288038029,14.55,0.175000000000001
136.28,1744.48971118439,14.53,0.175000000000003
136.32,1745.0607017296,14.54,0.137500000000002
136.36,1745.6556070006,14.55,0.162500000000003
136.4,1746.23446485109,14.57,0.2
136.44,1746.8212957007,14.57,0.237499999999995
136.48,1747.4081265622,14.6,0.212499999999998
136.52,1747.99495743502,14.61,0.137500000000004
136.56,1748.58178831972,14.62,0.125000000000004
136.6,1749.16861921481,14.61,0.125000000000004
136.64,1749.75545012271,14.63,0.1125
136.68,1750.33430805522,14.59,0.199999999999996
136.72,1750.92113898574,14.59,0.299999999999998
136.76,1751.51456499461,14.63,0.237499999999997
136.8,1752.10139594833,14.65,0.137499999999999
136.84,1752.68822691394,14.68,0.0875000000000026
136.88,1753.27505789086,14.66,0.125000000000002
136.92,1753.86188887968,14.66,0.187499999999998
136.96,1754.4487198798,14.67,0.187499999999998
137,1755.03555089182,14.66,0.2
137.04,1755.62897698355,14.67,0.212500000000002
137.08,1756.21580801877,14.71,0.150000000000003
137.12,1756.81071350691,14.71,0.125
137.16,1757.38957158055,14.7,0.174999999999996
137.2,1757.98447709158,14.69,0.199999999999996
137.24,1758.56333518875,14.71,0.174999999999996
137.28,1759.15824072267,14.73,0.174999999999996
137.32,1759.75314626833,14.74,0.187499999999998
137.36,1760.34657245708,14.74,0.187500000000003
137.4,1760.93340358543,14.75,0.175000000000001
137.44,1761.52023472568,14.75,0.149999999999997
137.48,1762.12033264135,14.75,0.162499999999999
137.52,1762.7071638048,14.77,0.162500000000001
137.56,1763.30206941942,14.78,0.1875
137.6,1763.88092762306,14.77,0.2
137.64,1764.47583326058,14.77,0.2125
137.68,1765.07724544722,14.81,0.199999999999998
137.72,1765.65610368645,14.81,0.162500000000001
137.76,1766.27209814996,14.82,0.149999999999999
137.8,1766.85892939525,14.81,0.112499999999998
137.84,1767.44576065243,14.81,0.125
137.88,1768.04066635951,14.82,0.137499999999995
137.92,1768.63557207835,14.83,0.137499999999999
137.96,1769.221115275,14.87,0.100000000000007
138,1769.83710981209,14.84,0.150000000000003
138.04,1770.42394112791,14.87,0.2125
138.08,1771.01077245561,14.87,0.175000000000001
138.12,1771.61876884705,14.88,0.149999999999997
138.16,1772.21367463545,14.87,0.0999999999999979
138.2,1772.79921790611,14.85,0.112500000000002
138.24,1773.40229553588,14.87,0.125000000000004
138.28,1773.99720135922,14.87,0.112500000000006
138.32,1774.57605977735,14.89,0.137500000000002
138.36,1775.18405624334,14.89,0.162499999999997
138.4,1775.78713391916,14.94,0.137500000000002
138.44,1776.38854633443,14.94,0.0750000000000051
138.48,1776.98085019611,14.94,0.0500000000000034
138.52,1777.57575608901,14.93,0.0500000000000034
138.56,1778.17883381088,14.9,0.137500000000002
138.6,1778.77226037647,14.91,0.224999999999997
138.64,1779.37235865765,14.91,0.262499999999994
138.68,1779.96726459723,14.92,0.237499999999995
138.72,1780.57034236515,14.95,0.125
138.76,1781.17833895668,14.96,0.0625000000000031
138.8,1781.7732449318,14.98,0.0874999999999981
138.84,1782.3746574681,14.96,0.137499999999997
138.88,1782.96148903242,14.96,0.137500000000002
138.92,1783.56948567397,14.95,0.125
138.96,1784.16439169577,14.99,0.0749999999999984
139,1784.76746954479,15,0.0875000000000004
139.04,1785.36888214191,15.03,0.150000000000001
139.08,1785.97687883413,14.99,0.175000000000003
139.12,1786.57030555996,14.98,0.2
139.16,1787.16521164049,14.98,0.199999999999996
139.2,1787.7747088714,15.03,0.0875000000000004
139.24,1788.36813563394,15.02,-0.0249999999999972
139.28,1788.9630417497,15.01,0
139.32,1789.5710385174,15,0.0875000000000004
139.36,1790.16594465665,15,0.1125
139.4,1790.77544194666,15.06,-0.0375000000000014
139.44,1791.37034810971,15.09,-0.1875
139.48,1791.98634310486,15.07,-0.162500000000003
139.52,1792.58124929169,15.06,-0.100000000000002
139.56,1793.18134786622,15.06,-0.0875000000000004
139.6,1793.77625407624,15.02,-0.0625000000000031
139.64,1794.37766685613,15.01,-0.012500000000002
139.68,1794.97257308964,15.02,-0.0250000000000017
139.72,1795.57565114751,15.06,-0.137499999999999
139.76,1796.18364805402,15.03,-0.187499999999996
139.8,1796.77707498947,15,-0.162499999999999
139.84,1797.37198126997,15,-0.150000000000001
139.88,1797.97505937418,15.03,-0.174999999999998
139.92,1798.58305633104,15.02,-0.2
139.96,1799.18446920855,15.03,-0.2
140,1799.77937553633,15,-0.212499999999995
140.04,1800.38245368719,15.02,-0.262499999999999
140.08,1800.99045069471,14.99,-0.225000000000002
140.12,1801.57728262847,14.98,-0.125000000000004
140.16,1802.18678014716,14.96,-0.125000000000004
140.2,1802.79477719245,14.94,-0.112499999999998
140.24,1803.38160916221,14.94,-0.124999999999997
140.28,1803.9765155722,14.95,-0.2125
140.32,1804.57792855892,14.94,-0.199999999999996
140.36,1805.17135566819,14.95,-0.112499999999995
140.4,1805.77443392273,14.91,-0.0624999999999987
140.44,1806.36934038,14.9,-0.0625000000000009
140.48,1806.95617242061,14.93,-0.150000000000001
140.52,1807.55107890078,14.94,-0.237499999999999
140.56,1808.15907605776,14.9,-0.224999999999997
140.6,1808.7539825617,14.91,-0.2
140.64,1809.34888907711,14.87,-0.150000000000001
140.68,1809.93572117695,14.85,-0.0625000000000009
140.72,1810.5371342859,14.88,-0.100000000000005
140.76,1811.13204083624,14.92,-0.187500000000005
140.8,1811.73345396831,14.89,-0.175000000000005
140.84,1812.32836054214,14.87,-0.137499999999999
140.88,1812.9151927015,14.84,-0.124999999999995
140.92,1813.50202487217,14.84,-0.0874999999999959
140.96,1814.09693148063,14.82,-0.0374999999999992
141,1814.6837636751,14.83,-0.0249999999999995
141.04,1815.28684211412,14.83,-0.024999999999995
141.08,1815.88174875781,14.84,-0.0749999999999962
141.12,1816.46858098772,14.81,-0.1
141.16,1817.0554132295,14.84,-0.125000000000002
141.2,1817.65849171457,14.83,-0.174999999999998
141.24,1818.24532397989,14.82,-0.137500000000002
141.28,1818.83875136988,14.79,-0.100000000000002
141.32,1819.4255836584,14.82,-0.174999999999998
141.36,1820.02049038311,14.81,-0.224999999999997
141.4,1820.60732269542,14.82,-0.162500000000001
141.44,1821.20222944333,14.82,-0.162500000000005
141.48,1821.79713620297,14.79,-0.1875
141.52,1822.3839685507,14.78,-0.124999999999995
141.56,1822.97887533353,14.77,-0.0624999999999942
141.6,1823.57378212811,14.76,-0.037499999999997
141.64,1824.15264154442,14.78,-0.037499999999997
141.68,1824.75405494099,14.75,-0.0624999999999964
141.72,1825.34088734705,14.72,-0.0374999999999992
141.76,1825.92936770898,14.73,-0.0124999999999997
141.8,1826.51620013855,14.77,-0.0624999999999964
141.84,1827.1111070024,14.74,-0.0374999999999948
141.88,1827.69793945576,14.72,0
141.92,1828.2928463428,14.75,-0.0625000000000031
141.96,1828.87170585412,14.75,-0.100000000000002
142,1829.46661276405,14.75,-0.0875000000000004
142.04,1830.06151968572,14.76,-0.125
142.08,1830.6483521977,14.72,-0.150000000000003
142.12,1831.22866882916,14.72,-0.0500000000000034
142.16,1831.82357578546,14.72,0.0124999999999997
142.2,1832.41040833255,14.73,-0.0124999999999997
142.24,1833.00531531205,14.75,-0.0750000000000006
142.28,1833.59214788236,14.71,-0.100000000000002
142.32,1834.17898046456,14.71,-0.0750000000000028
142.36,1834.75784009443,14.71,-0.112500000000002
142.4,1835.36091892173,14.72,-0.112500000000002
142.44,1835.94123564269,14.69,-0.0750000000000006
142.48,1836.52806827161,14.67,-0.0124999999999975
142.52,1837.10692794854,14.73,-0.0750000000000006
142.56,1837.70183502018,14.72,-0.200000000000005
142.6,1838.28866768361,14.72,-0.200000000000005
142.64,1838.87550035893,14.7,-0.137500000000004
142.68,1839.44938317791,14.68,-0.0500000000000012
142.72,1840.04429029533,14.68,0.012500000000002
142.76,1840.64570401474,14.65,0.0500000000000012
142.8,1841.23253673708,14.69,-0.0499999999999989
142.84,1841.80478983367,14.66,-0.112499999999998
142.88,1842.39969699718,14.69,-0.112499999999998
142.92,1842.97855679263,14.65,-0.0999999999999956
142.96,1843.5670374877,14.64,-0.0499999999999989
143,1844.15387026776,14.64,-0.0625000000000031
143.04,1844.74877747763,14.67,-0.100000000000002
143.08,1845.3356102812,14.67,-0.0625000000000009
143.12,1845.91592719452,14.7,-0.0625000000000009
143.16,1846.50276002129,14.67,-0.0875000000000004
143.2,1847.08959285995,14.63,0.0249999999999972
143.24,1847.65532039345,14.63,0.0124999999999953
143.28,1848.25022767199,14.63,-0.0625000000000053
143.32,1848.85164155796,14.63,-0.0375000000000081
143.36,1849.42389480271,14.62,0.0374999999999992
143.4,1850.01072769909,14.61,0.100000000000005
143.44,1850.59756060735,14.62,0.0500000000000012
143.48,1851.17969770555,14.67,-0.0499999999999967
143.52,1851.75855767804,14.65,-0.0374999999999948
143.56,1852.3534650367,14.65,0.0375000000000014
143.6,1852.94837240709,14.67,0
143.64,1853.53520537369,14.6,0.0249999999999995
143.68,1854.11406539354,14.61,0.112500000000002
143.72,1854.68794849436,14.62,0.100000000000005
143.76,1855.28285591054,14.66,2.22044604925031e-15
143.8,1855.86171596566,14.65,-0.0624999999999964
143.84,1856.45662340473,14.62,0.0250000000000061
143.88,1857.03548348338,14.63,0.1125
143.92,1857.63856274144,14.66,0.124999999999995
143.96,1858.22539580116,14.67,0.0500000000000012
144,1858.79927897805,14.65,-0.0499999999999989
144.04,1859.38611206097,14.64,-0.0375000000000014
144.08,1859.9810195693,14.66,0.0124999999999975
144.12,1860.56785267601,14.65,0.0624999999999987
144.16,1861.14010614772,14.63,0.0999999999999979
144.2,1861.73501369038,14.63,0.112499999999993
144.24,1862.32184683162,14.66,0.0499999999999945
144.28,1862.90867998473,14.68,-0.0625000000000009
144.32,1863.49716105772,14.71,-0.187499999999998
144.36,1864.08399423342,14.66,-0.187500000000003
144.4,1864.67082742136,14.62,0.0124999999999975
144.44,1865.25766062119,14.64,0.150000000000001
144.48,1865.84449383234,14.67,0.0875000000000004
144.52,1866.43297496081,14.69,-0.0749999999999984
144.56,1867.01980819574,14.67,-0.137499999999999
144.6,1867.606641442,14.68,-0.137500000000002
144.64,1868.19512260296,14.65,-0.0624999999999987
144.68,1868.77398291839,14.64,0.0750000000000028
144.72,1869.36741134903,14.6,0.175000000000001
144.76,1869.95424464169,14.62,0.162500000000003
144.8,1870.52812803514,14.67,0.0250000000000039
144.84,1871.12822826872,14.71,-0.0874999999999981
144.88,1871.71036574074,14.67,-0.112499999999995
144.92,1872.28922612673,14.63,-0.0124999999999975
144.96,1872.87605947768,14.62,0.0500000000000034
145,1873.46289283995,14.62,0.0375000000000059
145.04,1874.04972621411,14.66,0.0250000000000017
145.08,1874.65280580104,14.69,-0.0250000000000017
145.12,1875.23166624587,14.69,-0.0500000000000034
145.16,1875.8201475509,14.66,-0.0250000000000017
145.2,1876.39900801925,14.65,0.0374999999999992
145.24,1876.99391586094,14.66,0.0374999999999992
145.28,1877.57277635281,14.63,0.0124999999999975
145.32,1878.1676842174,14.66,0.024999999999995
145.36,1878.74654473279,14.63,0.0624999999999942
145.4,1879.34145262027,14.64,0.112499999999998
145.44,1879.9217701839,14.66,0.1125
145.48,1880.50860368629,14.67,0.0624999999999987
145.52,1881.09543719999,14.67,0.0124999999999997
145.56,1881.68886588352,14.66,0
145.6,1882.28377382823,14.68,-0.0499999999999989
145.64,1882.86263442654,14.66,-0.0625000000000009
145.68,1883.44946798665,14.64,0.0499999999999989
145.72,1884.04437596568,14.67,0.0750000000000006
145.76,1884.63120954958,14.67,0.0500000000000012
145.8,1885.2180431448,14.69,0.0750000000000028
145.84,1885.80652463775,14.7,0.0375000000000014
145.88,1886.39500614322,14.68,0.0500000000000034
145.92,1886.9738668242,14.67,0.0500000000000034
145.96,1887.55272751691,14.66,0
146,1888.14763557544,14.64,0.0374999999999992
146.04,1888.74254364692,14.65,0.0624999999999987
146.08,1889.32140437495,14.69,-0.0250000000000017
146.12,1889.90988594664,14.68,-0.0625000000000009
146.16,1890.49671964688,14.7,-0.0249999999999995
146.2,1891.09682030482,14.72,0
146.24,1891.68365402827,14.7,0.0500000000000012
146.28,1892.27856216842,14.72,-0.012500000000002
146.32,1892.85244597342,14.67,-0.0500000000000034
146.36,1893.43130678437,14.66,0
146.4,1894.02621495886,14.67,0.0124999999999997
146.44,1894.61304874061,14.67,0.0375000000000014
146.48,1895.19988253425,14.65,0.0375000000000036
146.52,1895.78671633921,14.67,0.0250000000000017
146.56,1896.37355015605,14.69,-0.0249999999999995
146.6,1896.97663017375,14.73,-0.100000000000002
146.64,1897.55549106641,14.73,-0.0875000000000048
146.68,1898.1503993219,14.68,-0.0250000000000017
146.72,1898.72926023903,14.67,0.0124999999999997
146.76,1899.33067514962,14.66,0.0499999999999989
146.8,1899.9175090364,14.68,0.0374999999999992
146.84,1900.50434293507,14.69,0
146.88,1901.07822689133,14.66,0.0124999999999975
146.92,1901.6650608132,14.68,-2.22044604925031e-15
146.96,1902.26647578215,14.66,0.0625000000000009
147,1902.84533678221,14.68,0.0875000000000026
147.04,1903.4402451407,14.71,-0.0374999999999992
147.08,1904.01910616428,14.68,-0.0625000000000009
147.12,1904.60594014387,14.68,-0.0624999999999987
147.16,1905.2008485367,14.69,-0.1125
147.2,1905.78768254008,14.68,-0.0874999999999981
147.24,1906.37451655478,14.69,2.22044604925031e-15
147.28,1906.96135058136,14.67,0.0500000000000012
147.32,1907.54818461926,14.67,0.0375000000000014
147.36,1908.14309306961,14.72,-0.0375000000000036
147.4,1908.72195418759,14.69,-0.100000000000005
147.44,1909.30878826058,14.67,-0.0875000000000004
147.48,1909.89562234489,14.67,-0.0499999999999967
147.52,1910.49053084101,14.64,2.22044604925031e-15
147.56,1911.08543934917,14.64,0.0124999999999997
147.6,1911.66430052598,14.66,0
147.64,1912.25113465728,14.71,-0.0750000000000006
147.68,1912.8379687999,14.69,-0.125000000000002
147.72,1913.42480295441,14.68,-0.1
